num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,flight_duration,sales_channel_Internet,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip,booking_complete,total_service_preferences
4,208,6,14,2,JHBTPE,Malaysia,4.67,True,False,False,False,True,1,2
2,106,6,14,5,JHBTPE,Malaysia,4.67,False,True,False,False,True,1,3
2,104,6,6,3,JHBTPE,Malaysia,4.67,True,False,False,False,True,1,2
1,50,6,7,1,JOGKIX,Japan,7.0,True,False,False,False,True,1,0
1,3,6,18,2,JOGMEL,Australia,8.83,True,False,False,False,True,1,1
1,186,6,2,1,KBRKIX,Malaysia,7.0,True,False,False,False,True,1,2
1,133,6,13,5,KBRKIX,Malaysia,7.0,True,False,False,False,True,1,2
2,16,6,13,1,KBRKTM,Malaysia,4.75,True,False,False,False,True,1,2
1,64,6,5,6,KBRMEL,Malaysia,8.83,False,True,False,False,True,1,3
1,64,6,5,6,KBRMEL,Malaysia,8.83,False,True,False,False,True,1,2
1,72,6,15,1,KBRMEL,Malaysia,8.83,True,False,False,False,True,1,0
4,24,6,15,5,KBRPEK,China,6.42,True,False,False,False,True,1,2
3,75,6,1,5,KBRPUS,South Korea,6.33,True,False,False,False,True,1,3
2,30,6,22,6,KBRPUS,South Korea,6.33,True,False,False,False,True,1,3
3,49,6,15,1,KBRPVG,China,5.33,True,False,False,False,True,1,1
2,34,6,0,5,KBRSYD,Malaysia,8.58,True,False,False,False,True,1,1
1,139,6,14,4,KBRTPE,Malaysia,4.67,True,False,False,False,True,1,2
2,308,6,5,6,KBRTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,119,6,9,1,KBRTPE,Taiwan,4.67,True,False,False,False,True,1,1
1,119,6,14,6,KBVKIX,Japan,7.0,True,False,False,False,True,1,2
1,43,6,23,5,KBVOOL,Australia,8.83,True,False,False,False,True,1,0
2,184,6,13,4,KBVPEK,China,6.42,True,False,False,False,True,1,1
3,13,6,15,5,KBVPEK,China,6.42,True,False,False,False,True,1,2
2,83,6,6,0,KBVPEK,China,6.42,True,False,False,False,True,1,2
2,1,6,17,5,KBVPEK,China,6.42,True,False,False,False,True,1,1
3,245,6,10,1,KBVPER,Australia,5.62,True,False,False,False,True,1,2
2,13,6,5,3,KBVPER,Australia,5.62,True,False,False,False,True,1,3
2,42,6,16,4,KBVPVG,China,5.33,True,False,False,False,True,1,1
2,7,6,10,6,KBVPVG,China,5.33,True,False,False,False,True,1,0
3,111,6,3,6,KBVPVG,China,5.33,True,False,False,False,True,1,2
3,45,6,10,4,KBVPVG,China,5.33,True,False,False,False,True,1,1
1,97,6,13,0,KBVPVG,China,5.33,True,False,False,False,True,1,0
2,12,6,6,4,KBVPVG,China,5.33,True,False,False,False,True,1,0
2,124,6,2,0,KBVWUH,China,5.13,True,False,False,False,True,1,1
1,41,6,14,0,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,2
3,154,6,7,6,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,3
1,18,6,12,0,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
2,177,6,21,2,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,22,6,13,0,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,46,6,3,2,KCHMEL,Malaysia,8.83,False,True,False,False,True,1,3
1,38,6,5,1,KCHMEL,Australia,8.83,True,False,False,False,True,1,2
2,90,6,3,3,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,3
1,41,6,3,4,KCHMEL,Australia,8.83,True,False,False,False,True,1,0
1,19,6,15,4,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,142,6,21,0,KCHMEL,Australia,8.83,False,True,False,False,True,1,3
1,151,6,16,1,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,49,6,9,2,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,0
1,93,6,12,5,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,2
2,66,6,8,6,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,2
1,49,6,6,2,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,3
4,43,6,3,1,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,2
2,4,6,12,5,KCHOOL,Malaysia,8.83,True,False,False,False,True,1,0
2,131,6,12,2,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,0
2,41,6,13,4,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,2
2,28,6,16,6,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,1
1,23,6,10,2,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,20,6,2,4,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,2,6,10,1,KCHPER,Malaysia,5.62,True,False,False,False,True,1,3
2,139,6,12,1,KCHPER,Malaysia,5.62,True,False,False,False,True,1,0
9,196,6,4,3,KCHPER,Brunei,5.62,True,False,False,False,True,1,3
4,170,6,15,5,KCHPER,Malaysia,5.62,False,True,False,False,True,1,2
4,256,6,12,4,KCHPER,Malaysia,5.62,True,False,False,False,True,1,3
2,20,6,12,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
2,98,6,15,0,KCHPER,Malaysia,5.62,True,False,False,False,True,1,3
2,20,6,12,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
1,156,6,2,3,KCHPER,Malaysia,5.62,True,False,False,False,True,1,0
1,7,6,6,2,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
2,20,6,12,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
2,20,6,12,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
1,227,6,13,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,0
1,168,6,0,3,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
1,20,6,14,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,95,6,7,0,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,152,6,5,2,KCHPER,Malaysia,5.62,False,True,False,False,True,1,1
3,14,6,13,1,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,37,6,21,3,KCHPUS,Malaysia,6.33,True,False,False,False,True,1,1
1,61,6,18,4,KCHPUS,Malaysia,6.33,True,False,False,False,True,1,1
2,92,6,1,4,KCHPUS,South Korea,6.33,True,False,False,False,True,1,1
1,66,6,7,2,KCHPUS,Malaysia,6.33,True,False,False,False,True,1,2
3,350,6,13,2,KCHPUS,Malaysia,6.33,True,False,False,False,True,1,3
1,156,6,7,2,KCHPVG,Malaysia,5.33,True,False,False,False,True,1,0
4,287,6,12,4,KCHPVG,Malaysia,5.33,False,True,False,False,True,1,2
1,38,6,2,1,KCHPVG,China,5.33,True,False,False,False,True,1,2
1,5,6,3,3,KCHPVG,China,5.33,False,True,False,False,True,1,2
1,107,6,13,5,KCHSYD,Malaysia,8.58,True,False,False,False,True,1,1
2,283,6,10,4,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,2
3,307,6,10,1,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,0
1,45,6,12,3,KCHTPE,Taiwan,4.67,True,False,False,False,True,1,0
1,143,6,14,6,KCHTPE,Taiwan,4.67,True,False,False,False,True,1,2
3,107,6,10,1,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,223,6,15,2,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,2
4,122,6,10,5,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
6,218,6,4,5,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,3
2,303,6,17,1,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,2
2,50,6,8,4,KCHTPE,Malaysia,4.67,False,True,False,False,True,1,1
3,15,6,10,2,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,3
1,253,6,14,5,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,3
3,156,6,9,3,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,97,6,3,2,KIXLOP,Japan,7.0,True,False,False,False,True,1,0
2,182,6,2,4,KIXMYY,Malaysia,7.0,True,False,False,False,True,1,2
2,107,6,14,3,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,1
3,343,6,11,0,KIXPEN,Malaysia,7.0,False,True,False,False,True,1,3
1,77,6,2,6,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
3,4,6,10,5,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,0
2,133,6,14,2,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,1
2,132,6,9,3,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
3,138,6,5,4,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,1
2,118,6,5,6,KIXPEN,Malaysia,7.0,False,True,False,False,True,1,0
2,4,6,12,5,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
2,33,6,11,1,KIXPEN,Malaysia,7.0,False,True,False,False,True,1,3
1,8,6,8,3,KIXPEN,Taiwan,7.0,True,False,False,False,True,1,0
2,78,6,6,3,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
4,34,6,15,3,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
2,41,6,9,2,KIXPEN,Malaysia,7.0,False,True,False,False,True,1,3
1,32,6,12,2,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,0
3,3,6,6,6,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
2,86,6,14,4,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
2,232,6,12,2,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
2,3,6,7,6,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
5,197,6,9,5,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
1,59,6,15,3,KIXPEN,Malaysia,7.0,False,True,False,False,True,1,1
4,24,6,11,6,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
1,20,6,9,4,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,0
4,143,6,2,1,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
4,24,6,10,6,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
1,72,6,3,1,KIXPER,Japan,7.0,True,False,False,False,True,1,2
1,0,6,0,3,KIXPNH,Japan,7.0,True,False,False,False,True,1,0
1,26,6,8,0,KIXPNH,Japan,7.0,True,False,False,False,True,1,1
1,32,6,11,2,KIXREP,Japan,7.0,True,False,False,False,True,1,1
1,61,6,23,5,KIXREP,Japan,7.0,True,False,False,False,True,1,2
4,20,6,9,5,KIXSGN,Vietnam,7.0,True,False,False,False,True,1,1
1,9,6,15,1,KIXSGN,Vietnam,7.0,True,False,False,False,True,1,2
1,39,6,7,6,KIXSGN,Japan,7.0,True,False,False,False,True,1,1
1,41,6,7,4,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
4,13,6,15,5,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
1,44,6,12,5,KIXSIN,Singapore,7.0,True,False,False,False,True,1,2
2,62,6,17,0,KIXSIN,Singapore,7.0,True,False,False,False,True,1,2
1,27,6,13,0,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
1,51,6,2,4,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
1,10,6,15,4,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
1,21,6,8,4,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
1,4,6,15,1,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
2,178,6,2,1,KIXSIN,Malaysia,7.0,True,False,False,False,True,1,3
2,352,6,8,3,KIXSIN,Malaysia,7.0,True,False,False,False,True,1,2
2,245,6,3,5,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
1,103,6,3,2,KIXSIN,Singapore,7.0,True,False,False,False,True,1,2
1,42,6,13,3,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
2,18,6,2,6,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
4,39,6,12,1,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
1,49,6,3,1,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
1,45,6,9,2,KIXSIN,Singapore,7.0,False,True,False,False,True,1,1
2,10,6,14,5,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
1,42,6,14,6,KIXSUB,Indonesia,7.0,True,False,False,False,True,1,2
1,37,6,14,1,KIXSYD,Japan,8.58,True,False,False,False,True,1,1
2,6,6,19,4,KLOMEL,Australia,8.83,True,False,False,False,True,1,1
2,197,6,5,1,KNOPEK,Indonesia,6.42,True,False,False,False,True,1,0
1,14,6,7,6,KNOPVG,Japan,5.33,True,False,False,False,True,1,0
2,14,6,16,6,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
3,119,6,7,3,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
4,69,6,12,5,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
2,82,6,7,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,69,6,22,5,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,34,6,10,6,KTMPEN,Australia,4.75,True,False,False,False,True,1,1
2,231,6,8,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
2,80,6,17,2,KTMSIN,Singapore,4.75,True,False,False,False,True,1,1
1,18,6,12,5,KTMSIN,Singapore,4.75,True,False,False,False,True,1,0
1,6,6,1,6,KTMSIN,Singapore,4.75,True,False,False,False,True,1,1
1,2,6,12,5,KTMSIN,Singapore,4.75,True,False,False,False,True,1,3
3,68,6,12,1,KTMSIN,Singapore,4.75,True,False,False,False,True,1,1
2,143,6,3,3,KTMSUB,Indonesia,4.75,True,False,False,False,True,1,2
1,197,6,9,5,LGKOOL,Australia,8.83,True,False,False,False,True,1,1
3,132,6,9,0,LGKPEK,China,6.42,True,False,False,False,True,1,1
1,48,6,5,1,LGKPEK,China,6.42,True,False,False,False,True,1,1
3,52,6,2,6,LGKPEK,China,6.42,True,False,False,False,True,1,2
1,131,6,2,2,LGKPEK,China,6.42,True,False,False,False,True,1,1
3,66,6,3,2,LGKPEK,China,6.42,True,False,False,False,True,1,1
2,67,6,7,5,LGKPEK,China,6.42,True,False,False,False,True,1,1
2,29,6,2,0,LGKPEK,China,6.42,True,False,False,False,True,1,0
5,100,6,1,2,LGKPEK,China,6.42,True,False,False,False,True,1,3
2,90,6,9,6,LGKPER,New Zealand,5.62,True,False,False,False,True,1,2
2,8,6,7,4,LGKPER,Malaysia,5.62,True,False,False,False,True,1,0
2,52,6,7,5,LGKPUS,South Korea,6.33,True,False,False,False,True,1,2
1,16,6,2,0,LGKPUS,South Korea,6.33,True,False,False,False,True,1,2
5,217,6,6,3,LGKPUS,South Korea,6.33,True,False,False,False,True,1,3
1,10,6,21,4,LGKPUS,South Korea,6.33,True,False,False,False,True,1,1
2,68,6,16,2,LGKPVG,China,5.33,True,False,False,False,True,1,1
2,68,6,9,2,LGKPVG,China,5.33,True,False,False,False,True,1,2
3,237,6,3,3,LGKPVG,China,5.33,True,False,False,False,True,1,2
2,118,6,3,1,LGKPVG,China,5.33,False,True,False,False,True,1,0
1,162,6,4,5,LGKPVG,China,5.33,True,False,False,False,True,1,0
1,22,6,14,1,LGKTPE,Taiwan,4.67,True,False,False,False,True,1,0
1,347,6,15,2,LGKTPE,Taiwan,4.67,True,False,False,False,True,1,1
1,347,6,15,2,LGKTPE,Taiwan,4.67,True,False,False,False,True,1,0
2,37,6,12,1,LGKTPE,Taiwan,4.67,True,False,False,False,True,1,0
1,51,6,11,3,LGKTPE,Malaysia,4.67,True,False,False,False,True,1,3
2,258,6,8,0,LGKTPE,Malaysia,4.67,True,False,False,False,True,1,3
4,35,6,15,3,LOPPEK,China,6.42,True,False,False,False,True,1,0
1,34,6,4,1,LOPPEK,Hong Kong,6.42,True,False,False,False,True,1,2
2,103,6,12,4,LOPPEK,China,6.42,True,False,False,False,True,1,0
1,45,6,14,1,LOPPEK,China,6.42,True,False,False,False,True,1,2
2,7,6,5,1,LOPSYD,South Korea,8.58,True,False,False,False,True,1,1
1,9,6,11,4,LOPTPE,Taiwan,4.67,False,True,False,False,True,1,0
2,66,6,17,6,MAAMEL,India,8.83,True,False,False,False,True,1,1
1,67,6,11,3,MAAMEL,India,8.83,True,False,False,False,True,1,2
2,121,6,7,1,MAAOOL,Brunei,8.83,True,False,False,False,True,1,3
1,4,6,13,1,MAAOOL,Australia,8.83,True,False,False,False,True,1,1
1,43,6,23,6,MAAPER,Australia,5.62,True,False,False,False,True,1,0
4,33,6,13,4,MAASYD,Australia,8.58,True,False,False,False,True,1,3
1,9,6,7,4,MAATPE,India,4.67,True,False,False,False,True,1,1
5,15,6,9,1,MAATPE,India,4.67,True,False,False,False,True,1,1
2,4,6,15,6,MAATPE,India,4.67,True,False,False,False,True,1,2
2,25,6,17,1,MAATPE,India,4.67,True,False,False,False,True,1,2
1,32,6,15,3,MELMFM,Macau,8.83,True,False,False,False,True,1,3
2,250,6,3,4,MELMFM,Macau,8.83,True,False,False,False,True,1,2
1,51,6,11,0,MELMNL,Australia,8.83,True,False,False,False,True,1,0
1,50,6,9,0,MELMNL,Philippines,8.83,True,False,False,False,True,1,2
1,51,6,8,2,MELMRU,Australia,8.83,True,False,False,False,True,1,2
1,124,6,5,6,MELMYY,Malaysia,8.83,True,False,False,False,True,1,2
2,174,6,3,5,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,48,6,21,4,MELPEN,Malaysia,8.83,False,True,False,False,True,1,0
1,10,6,15,4,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
1,102,6,16,2,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
1,52,6,15,6,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,51,6,15,3,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,5,6,13,2,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
3,172,6,7,4,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,14,6,11,5,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
2,229,6,6,3,MELPEN,Malaysia,8.83,False,True,False,False,True,1,1
2,96,6,3,3,MELPEN,Italy,8.83,True,False,False,False,True,1,1
1,67,6,8,3,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
1,57,6,9,4,MELPEN,Malaysia,8.83,True,False,False,False,True,1,0
5,74,6,15,6,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
1,92,6,10,1,MELPEN,Malaysia,8.83,True,False,False,False,True,1,0
1,19,6,9,1,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
2,175,6,13,5,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,15,6,12,3,MELPEN,Malaysia,8.83,False,True,False,False,True,1,1
2,131,6,5,1,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
2,108,6,8,3,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
2,38,6,16,2,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
1,13,6,3,1,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
2,7,6,8,3,MELPEN,Malaysia,8.83,False,True,False,False,True,1,3
2,17,6,15,4,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
4,15,6,8,6,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,23,6,6,4,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
1,17,6,9,5,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,180,6,14,4,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,93,6,14,6,MELPEN,Australia,8.83,True,False,False,False,True,1,0
2,167,6,9,6,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
2,19,6,15,6,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
1,60,6,6,0,MELPEN,Malaysia,8.83,True,False,False,False,True,1,2
1,75,6,15,1,MELPEN,Malaysia,8.83,True,False,False,False,True,1,1
2,69,6,6,5,MELPEN,Australia,8.83,True,False,False,False,True,1,2
1,23,6,15,6,MELPEN,Malaysia,8.83,True,False,False,False,True,1,3
2,30,6,9,2,MELSBW,Malaysia,8.83,True,False,False,False,True,1,1
2,356,6,5,6,MELSBW,Malaysia,8.83,True,False,False,False,True,1,0
1,110,6,12,4,MELSGN,Vietnam,8.83,True,False,False,False,True,1,0
1,2,6,11,4,MELSGN,Hong Kong,8.83,True,False,False,False,True,1,2
1,16,6,2,5,MELSGN,Australia,8.83,True,False,False,False,True,1,1
1,11,6,14,5,MELSGN,Vietnam,8.83,True,False,False,False,True,1,0
1,246,6,15,3,MELSIN,Singapore,8.83,False,True,False,False,True,1,1
1,197,6,6,6,MELSIN,Australia,8.83,True,False,False,False,True,1,0
1,46,6,2,0,MELTPE,Australia,8.83,True,False,False,False,True,1,1
1,7,6,3,1,MELTPE,Australia,8.83,True,False,False,False,True,1,1
1,6,6,8,2,MELTPE,Australia,8.83,True,False,False,False,True,1,1
1,151,6,4,2,MELTPE,Australia,8.83,True,False,False,False,True,1,2
1,4,6,7,3,MELVTZ,India,8.83,True,False,False,False,True,1,1
1,34,6,8,6,MELVTZ,India,8.83,True,False,False,False,True,1,1
1,55,6,11,5,MELVTZ,Australia,8.83,True,False,False,False,True,1,1
1,14,6,6,5,MFMOOL,Macau,8.83,True,False,False,False,True,1,2
2,182,6,14,0,MFMOOL,Macau,8.83,True,False,False,False,True,1,3
2,141,6,2,5,MFMPER,China,5.62,True,False,False,False,True,1,2
2,141,6,3,5,MFMPER,China,5.62,True,False,False,False,True,1,2
2,141,6,2,5,MFMPER,China,5.62,True,False,False,False,True,1,2
2,76,6,11,4,MLEPER,Australia,5.62,True,False,False,False,True,1,1
3,43,6,3,4,MLEPVG,China,5.33,True,False,False,False,True,1,1
4,293,6,6,5,MNLOOL,Philippines,8.83,True,False,False,False,True,1,3
1,42,6,7,6,MNLOOL,Australia,8.83,True,False,False,False,True,1,0
1,38,6,11,1,MNLSYD,Philippines,8.58,True,False,False,False,True,1,2
2,19,6,1,2,MNLSYD,Philippines,8.58,True,False,False,False,True,1,0
2,51,6,15,2,MRUPEK,China,7.42,True,False,False,False,True,1,1
2,68,6,13,6,MRUPEK,China,7.42,True,False,False,False,True,1,2
1,23,6,16,2,MRUPEK,China,7.42,True,False,False,False,True,1,0
1,107,6,12,2,MRUPEK,China,7.42,True,False,False,False,True,1,3
2,28,6,15,2,MRUPEK,China,7.42,True,False,False,False,True,1,2
4,18,6,8,6,MRUPEN,Mauritius,7.42,True,False,False,False,True,1,2
2,113,6,12,0,MRUPVG,China,7.42,True,False,False,False,True,1,0
4,103,6,6,6,MRUPVG,China,7.42,True,False,False,False,True,1,2
1,67,6,6,4,MRUSIN,Singapore,7.42,True,False,False,False,True,1,0
1,136,6,11,6,MRUSIN,Vietnam,7.42,True,False,False,False,True,1,3
1,45,6,12,0,MRUSZX,China,7.42,True,False,False,False,True,1,3
1,215,6,0,1,MRUSZX,China,7.42,True,False,False,False,True,1,2
2,31,6,7,1,MYYPER,Malaysia,5.62,True,False,False,False,True,1,1
3,40,6,16,1,MYYPER,Malaysia,5.62,True,False,False,False,True,1,1
1,28,6,8,3,MYYPER,Malaysia,5.62,True,False,False,False,True,1,3
1,26,6,15,2,MYYPER,Australia,5.62,True,False,False,False,True,1,0
1,5,6,10,5,MYYPUS,South Korea,6.33,True,False,False,False,True,1,2
3,97,6,3,2,MYYSYD,Malaysia,8.58,True,False,False,False,True,1,2
1,3,6,9,5,OOLPEN,Malaysia,8.83,True,False,False,False,True,1,3
2,235,6,11,4,OOLPEN,Malaysia,8.83,True,False,False,False,True,1,1
1,46,6,14,4,OOLPEN,Malaysia,8.83,True,False,False,False,True,1,1
1,14,6,9,6,OOLPEN,Australia,8.83,True,False,False,False,True,1,3
6,119,6,11,2,OOLPEN,Malaysia,8.83,True,False,False,False,True,1,3
2,258,6,17,2,OOLPEN,Malaysia,8.83,True,False,False,False,True,1,3
1,16,6,5,5,OOLPNH,Australia,8.83,True,False,False,False,True,1,3
2,20,6,3,6,OOLREP,Australia,8.83,True,False,False,False,True,1,3
1,99,6,13,5,OOLSIN,Singapore,8.83,True,False,False,False,True,1,2
2,313,6,5,3,OOLSIN,Malaysia,8.83,True,False,False,False,True,1,1
1,40,6,6,0,OOLSZX,China,8.83,True,False,False,False,True,1,2
3,211,6,8,5,OOLUTP,Thailand,8.83,True,False,False,False,True,1,3
1,72,6,5,1,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,2
1,29,6,13,5,PEKPEN,China,6.42,True,False,False,False,True,1,0
2,113,6,6,5,PEKPEN,China,6.42,True,False,False,False,True,1,1
1,73,6,7,0,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,0
1,128,6,0,1,PEKPEN,China,6.42,True,False,False,False,True,1,1
6,331,6,14,0,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,2
1,38,6,13,6,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,2
6,138,6,8,0,PEKPEN,China,6.42,True,False,False,False,True,1,0
1,95,6,14,6,PEKPEN,Singapore,6.42,True,False,False,False,True,1,1
7,41,6,6,3,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,3
1,63,6,11,4,PEKPEN,China,6.42,True,False,False,False,True,1,1
6,25,6,5,2,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,1
2,90,6,6,2,PEKPEN,China,6.42,True,False,False,False,True,1,3
1,38,6,13,6,PEKPEN,Malaysia,6.42,True,False,False,False,True,1,3
5,272,6,9,3,PEKSBW,Malaysia,6.42,True,False,False,False,True,1,2
2,43,6,6,6,PEKSIN,Singapore,6.42,True,False,False,False,True,1,0
3,206,6,11,2,PEKSIN,China,6.42,True,False,False,False,True,1,2
3,178,6,13,2,PEKSIN,China,6.42,True,False,False,False,True,1,3
2,68,6,7,0,PEKSIN,China,6.42,True,False,False,False,True,1,1
2,41,6,13,3,PEKSIN,Singapore,6.42,True,False,False,False,True,1,3
1,27,6,16,4,PEKSIN,China,6.42,True,False,False,False,True,1,3
1,42,6,3,5,PEKSIN,Singapore,6.42,True,False,False,False,True,1,3
3,68,6,1,2,PEKSIN,China,6.42,True,False,False,False,True,1,2
2,109,6,4,2,PEKSIN,China,6.42,True,False,False,False,True,1,1
1,118,6,20,3,PEKSUB,Indonesia,6.42,True,False,False,False,True,1,1
5,56,6,9,3,PEKTGG,China,6.42,True,False,False,False,True,1,1
2,68,6,6,6,PEKTGG,China,6.42,False,True,False,False,True,1,1
1,281,6,6,5,PEKTRZ,India,6.42,True,False,False,False,True,1,0
1,117,6,16,4,PEKTWU,China,6.42,True,False,False,False,True,1,1
1,35,6,2,2,PEKTWU,China,6.42,True,False,False,False,True,1,0
2,42,6,9,4,PEKTWU,China,6.42,True,False,False,False,True,1,1
2,45,6,5,3,PEKTWU,China,6.42,True,False,False,False,True,1,2
2,23,6,3,5,PEKTWU,China,6.42,True,False,False,False,True,1,0
2,3,6,8,1,PEKTWU,Japan,6.42,True,False,False,False,True,1,0
2,245,6,3,1,PEKTWU,China,6.42,True,False,False,False,True,1,0
2,137,6,9,1,PEKTWU,China,6.42,True,False,False,False,True,1,3
2,51,6,15,6,PEKTWU,China,6.42,True,False,False,False,True,1,1
1,70,6,9,2,PEKTWU,China,6.42,True,False,False,False,True,1,1
3,42,6,14,0,PEKTWU,China,6.42,True,False,False,False,True,1,1
1,33,6,9,6,PEKTWU,United States,6.42,True,False,False,False,True,1,2
2,20,6,1,4,PENPER,Malaysia,5.62,True,False,False,False,True,1,2
